simulation,language,nx,gam,dt,tol,max_it,max_it_CH,time_passed (sec)
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4321.996128801
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4405.718119539
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4376.724391676
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4454.753200415
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4466.400955267
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4472.429484978
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4490.16969855
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4500.83285099
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4495.942091712
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,3818.823433948
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4591.660775618
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4563.845036331
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,3563.219402127
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,3784.317955381
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,3901.997973778
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,3697.536196555
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4664.50220354
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,3782.332426231
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,3864.065229479
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,3952.554798266
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4707.54247054
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,3899.3155278
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4050.680200515
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4063.183417637
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,3950.197105781
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,3887.956975631
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,3992.557545662
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4173.6533472
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4006.600989522
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4073.966730326
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,3971.079017706
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4076.779937605
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4237.703506644
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4110.307713343
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4243.198673845
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4090.730787693
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4223.843689306
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4342.83101009
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4360.211648221
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4330.647869952
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4311.068399894
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4517.935408907
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4409.607453491
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4708.076760326
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4615.443961438
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4556.079493026
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4800.741150251
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4800.846977368
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4958.145834728
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,5155.126539662
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,5258.301445408
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,5312.208823359
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,5239.596986906
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,5543.081616238
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,5504.718696975
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,5580.094127828
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,5863.643383474
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,5907.589173591
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,7687.479139149
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,8042.481217374
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,8181.894243102
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,8211.956637741
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,8200.134011579
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,3800.141297156
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,3927.708553146
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,8545.953010014
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,8549.601002193
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4055.7558339
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,8790.861248193
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,8837.486976905
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4249.918053689
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,4743.398690445
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,5459.600260148
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,5503.914290238
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,5926.540356619
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,5882.545238905
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,9855.380437808
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,6546.378885989
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,11472.262996649
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,7985.615915209
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,12513.237800536
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,13414.464905134
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,10326.564039071
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,8542.99298395
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,9511.749131472
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,10077.852763658
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,10343.060341584
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,10500.495494816
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,10447.201733032
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,10602.037321249
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,10662.742066575
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,10539.452200075
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,10768.50401387
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,10885.76855643
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,10759.209525618
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,10755.783049975
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,10986.831061836
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,11130.213813214
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,11062.963601556
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,11200.819963445
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,11148.982212519
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,11131.800384499
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,11289.424864068
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,11276.247313754
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,11253.400835326
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,11426.866116498
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,11671.158701599
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,11708.065845001
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,11752.164909144
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,26214,10000,11683.960769233
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,262144,10000,31741.796717937
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,262144,10000,38332.646289669
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,262144,10000,39880.796219532
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,262144,10000,27595.512159715
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,262144,10000,40824.753609229
CPC_geometry_domain_0_2_e_0.0067_t_0.04,Julia,512,0.0067,1.52587890625e-6,1.0e-5,262144,10000,44508.150830415
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,3381.021134455
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,3613.159608148
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,3721.677019497
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,3745.068754435
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,3764.0124216
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,3798.497101729
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,3875.30170786
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4053.972064438
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,3890.003457365
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4119.765202964
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4113.415395254
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4213.687443357
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4307.428950849
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4440.642604151
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4536.729639441
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4675.9651496
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4186.174318421
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4953.679796181
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4946.174720345
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4178.958157641
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4235.485551383
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4212.69507454
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4357.291417628
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4465.166855059
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4619.406710562
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4788.511500703
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4831.581534078
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4825.379630628
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,5771.509261674
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4825.724484985
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4857.664305233
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4653.64846636
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,7147.668395394
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,7364.797228485
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,7424.067717767
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,7307.618359724
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,7434.108352274
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4684.177905741
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,7650.799730124
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4755.314201246
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,7783.7310343
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4150.838038161
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,7854.009532002
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,7977.437497403
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4264.238149173
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,7864.61505822
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4338.882948703
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7427.117157805
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4334.114860602
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7485.774201909
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7480.73304259
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7531.28767695
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7513.884349043
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4440.022735235
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7625.329346298
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7657.169099627
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,8377.581880925
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7712.144413221
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7745.862679752
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4528.749944233
CPC_geometry_domain_0_2_e_0.0067,Julia,512,0.0089,1.52587890625e-6,1.0e-5,19661,10000,7879.923844894
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,8410.258176137
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4528.999912106
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4726.232504608
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4649.065772584
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,4805.037898148
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,8863.369845349
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,9105.59999555
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,9148.435604768
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,9251.481275101
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,9403.985108224
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,5195.071291065
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,5230.274685204
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,5237.983420259
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,5305.953444984
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,5201.404118539
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,5257.633989865
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,9690.911537823
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,9517.923687341
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,5267.173406081
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,9750.689326001
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,5273.913842555
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,5244.048612953
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,5288.626615795
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,9944.715366426
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,10021.494226201
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,10506.723085454
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,10539.48155501
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,10648.884057089
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,10516.611788257
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,10616.538174108
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,10735.008063386
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,10659.319095679
CPC_geometry_domain_0_2_e_0.0089,Julia,512,0.0089,1.52587890625e-6,1.0e-5,26214,10000,10653.180053866
